Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor,Missing Attributes
EPID,994,247,1833,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Edwards,Jessie Kathleen",FALSE
EPID,994,248,2013,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Wood,Mollie Elizabeth",FALSE
EPID,994,249,2014,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Hincapie Castillo,Juan Manuel",FALSE
EPID,994,250,2015,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Martin,Chantel Leann",FALSE
EPID,994,251,2016,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Emerson,Marc Aaron",FALSE
EPID,994,253,10812,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Thompson,Caroline Avery",FALSE
EPID,994,254,11875,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Ranapurwala,Shabbar Ismailbhai",FALSE
EPID,994,255,11876,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Lessler,Justin Thomas",FALSE
EPID,994,256,12701,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BUTLER,EBONEE N",FALSE
EPID,994,257,11259,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Boyce,Ross Mathew",FALSE
EPID,994,258,1482,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Mayo-Wilson,Evan Richard",FALSE
EPID,994,259,1727,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Sheahan,Timothy Patrick",FALSE
EPID,994,260,10811,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"GRALINSKI,LISA E",FALSE
EPID,994,261,14175,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Buckley,Jessie Poulin",FALSE
EPID,994,262,14176,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Hardy,Shakia Tranece",FALSE
EPID,994,263,14177,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Bey,Ganga Sarasvati",FALSE
EPID,994,264,14553,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,690,1,1403,SPCL TOPICS IN HLTH BEHAVIOR,1,,,,,"Emmerling,Dane Alan",TRUE
HBEH,700,1,1130,LEADING FOR HEALTH EQUITY,3,,,,,"Polston,Patsy Maria",TRUE
HBEH,730,1,1131,THEORETICAL FOUNDATIONS,3,MW,15:35 - 16:50,Rosenau Hall,235,"Serrano,Natalicio Hector",FALSE
HBEH,744,1,14501,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Austin,Anna Elizabeth",FALSE
HBEH,744,3,1446,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"BREWER,NOEL T",FALSE
HBEH,744,4,1447,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Cox,Melissa Jean",FALSE
HBEH,744,5,1132,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Emmerling,Dane Alan",FALSE
HBEH,744,6,13961,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,744,7,1490,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"FISHER,EDWIN B",FALSE
HBEH,744,8,1491,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Gilkey,Melissa B",FALSE
HBEH,744,9,1492,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"LINNAN,LAURA A",FALSE
HBEH,744,10,1493,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"HILL,LAUREN",FALSE
HBEH,744,11,1494,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"MAMAN,SUZANNE",FALSE
HBEH,744,12,1495,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Moracco,Kathryn E.",FALSE
HBEH,744,13,1496,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Mayo-Wilson,Larissa Jennings",FALSE
HBEH,744,14,1497,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"RIBISL,KURT M",FALSE
HBEH,744,15,1498,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Mills,Sarah Denton",FALSE
HBEH,744,17,1489,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"LIGHTFOOT,ALEXANDRA F",FALSE
HBEH,744,18,1500,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"BARRINGTON,CLARE L",FALSE
HBEH,744,19,1501,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Wallace,Deshira D.",FALSE
HBEH,744,20,13962,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Rosenberg,Nora Ellen",FALSE
HBEH,744,21,13963,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,744,22,1502,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Go,Vivian",FALSE
HBEH,744,23,1503,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Golden,Shelley Diane",FALSE
HBEH,744,24,1504,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"GOLIN,CAROL E",FALSE
HBEH,744,25,1505,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,744,26,1506,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"McNaughton,Heathe E.",FALSE
HBEH,744,27,1507,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Hatcher,Abigail Mae",FALSE
HBEH,744,31,11084,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"HALL,MARISSA G",FALSE
HBEH,744,36,11086,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Chen,Elizabeth",FALSE
HBEH,744,39,11087,RESEARCH PRACTICUM I,1,TBA,TBA,TBA,TBA,"Polston,Patsy Maria",FALSE
HBEH,745,1,14502,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Austin,Anna Elizabeth",FALSE
HBEH,745,3,1449,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"BREWER,NOEL T",FALSE
HBEH,745,4,1450,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Cox,Melissa Jean",FALSE
HBEH,745,5,1448,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Emmerling,Dane Alan",FALSE
HBEH,745,6,13964,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,745,7,1508,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"FISHER,EDWIN B",FALSE
HBEH,745,8,1509,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Gilkey,Melissa B",FALSE
HBEH,745,9,1510,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"LINNAN,LAURA A",FALSE
HBEH,745,10,1511,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"HILL,LAUREN",FALSE
HBEH,745,11,1512,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"MAMAN,SUZANNE",FALSE
HBEH,745,12,1513,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Moracco,Kathryn E.",FALSE
HBEH,745,13,1514,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Mayo-Wilson,Larissa Jennings",FALSE
HBEH,745,14,1515,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"RIBISL,KURT M",FALSE
HBEH,745,15,1516,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Mills,Sarah Denton",FALSE
HBEH,745,17,1518,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"LIGHTFOOT,ALEXANDRA F",FALSE
HBEH,745,18,1519,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"BARRINGTON,CLARE L",FALSE
HBEH,745,19,1520,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Wallace,Deshira D.",FALSE
HBEH,745,20,13965,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Rosenberg,Nora Ellen",FALSE
HBEH,745,21,13966,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,745,22,1521,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Go,Vivian",FALSE
HBEH,745,23,1522,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Golden,Shelley Diane",FALSE
HBEH,745,24,1523,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"GOLIN,CAROL E",FALSE
HBEH,745,25,1524,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,745,26,1525,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"McNaughton,Heathe E.",FALSE
HBEH,745,27,1526,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Hatcher,Abigail Mae",FALSE
HBEH,745,31,1527,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"HALL,MARISSA G",FALSE
HBEH,745,36,11089,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Chen,Elizabeth",FALSE
HBEH,745,39,11090,RESEARCH PRACTICUM II,1,TBA,TBA,TBA,TBA,"Polston,Patsy Maria",FALSE
HBEH,746,1,1417,COMMUNITY-LED CAPSTONE PROJECT,3,,,,,"Landfried,Megan De",TRUE
HBEH,748,1,11091,DESIGN THINKING,3,Tu,17:30 - 20:30,TBA,TBA,"Chen,Elizabeth",FALSE
HBEH,749,1,1883,MHEALTH FOR BEHAVIOR CHANGE,2,,,,,"Hurley,Alexander Ross",TRUE
HBEH,750,1,1133,INTERPRETING HB RESEARCH,2,,,,,"BREWER,NOEL T",TRUE
HBEH,750,601,1134,INTERPRETING HB RESEARCH Recitation 2 A (In Person On Campus Learners),3,TBA,TBA,TBA,TBA,"BREWER,NOEL T",FALSE
HBEH,762,1,1717,APP STATISTICAL METHODS HB II,3,,,,,"Austin,Anna Elizabeth",TRUE
HBEH,765,1,1783,CANCER PREV & CTRL,3,,,,,"Gilkey,Melissa B",TRUE
HBEH,772,1,1856,PLANNING PH INTERVENTIONS,2,,,,,"Chen,Elizabeth",TRUE
HBEH,782,1,1857,PROF DEV FOR GLOBAL HEALTH,1,,,,,"MAMAN,SUZANNE",TRUE
HBEH,784,1,1876,IMPLENTATION SCI FOR GLBL HLTH,3,,,,,"Go,Vivian",TRUE
HBEH,784,2,11975,IMPLENTATION SCI FOR GLBL HLTH,3,,,,,"Go,Vivian",TRUE
HBEH,785,1,1828,CRITICAL ISSUES IN WORK/HEALTH,3,Tu,12:30 - 15:30,TBA,TBA,"LINNAN,LAURA A",FALSE
HBEH,787,1,1897,WORKER HEALTH INTERVENTIONS,3,F,08:45 - 11:45,TBA,TBA,"LINNAN,LAURA A",FALSE
HBEH,811,1,1158,DVLP HPDP INTERVENTION,3,Tu,14:00 - 16:50,Rosenau Hall,332,"Moracco,Kathryn E.",FALSE
HBEH,812,1,1135,PROFESSIONAL DEVELOPMENT,2,M,09:05 - 11:35,Rosenau Hall,332,"Gilkey,Melissa B",FALSE
HBEH,815,1,1136,FOUNDATIONS OF HBEH I,3,M,13:25 - 16:15,Rosenau Hall,332,"Emmerling,Dane Alan",FALSE
HBEH,842,1,14503,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Austin,Anna Elizabeth",FALSE
HBEH,842,3,1452,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"BREWER,NOEL T",FALSE
HBEH,842,4,1453,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Cox,Melissa Jean",FALSE
HBEH,842,5,1162,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Emmerling,Dane Alan",FALSE
HBEH,842,6,13967,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,842,7,1454,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"FISHER,EDWIN B",FALSE
HBEH,842,8,1455,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Gilkey,Melissa B",FALSE
HBEH,842,9,1456,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"LINNAN,LAURA A",FALSE
HBEH,842,10,1457,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"HILL,LAUREN",FALSE
HBEH,842,11,1458,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"MAMAN,SUZANNE",FALSE
HBEH,842,12,1459,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Moracco,Kathryn E.",FALSE
HBEH,842,13,1460,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Mayo-Wilson,Larissa Jennings",FALSE
HBEH,842,14,1461,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"RIBISL,KURT M",FALSE
HBEH,842,15,1462,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Mills,Sarah Denton",FALSE
HBEH,842,17,1464,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"LIGHTFOOT,ALEXANDRA F",FALSE
HBEH,842,18,1164,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"BARRINGTON,CLARE L",FALSE
HBEH,842,19,1163,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Wallace,Deshira D.",FALSE
HBEH,842,20,13968,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Rosenberg,Nora Ellen",FALSE
HBEH,842,21,13969,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,842,22,1528,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Go,Vivian",FALSE
HBEH,842,23,1529,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Golden,Shelley Diane",FALSE
HBEH,842,24,1530,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"GOLIN,CAROL E",FALSE
HBEH,842,25,1531,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,842,26,1532,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"McNaughton,Heathe E.",FALSE
HBEH,842,27,1533,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Hatcher,Abigail Mae",FALSE
HBEH,842,31,1894,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"HALL,MARISSA G",FALSE
HBEH,842,36,2004,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Chen,Elizabeth",FALSE
HBEH,842,39,11094,PRIMARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Polston,Patsy Maria",FALSE
HBEH,843,1,14504,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Austin,Anna Elizabeth",FALSE
HBEH,843,3,1465,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"BREWER,NOEL T",FALSE
HBEH,843,4,1466,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Cox,Melissa Jean",FALSE
HBEH,843,5,1165,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Emmerling,Dane Alan",FALSE
HBEH,843,6,13979,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,843,7,1467,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"FISHER,EDWIN B",FALSE
HBEH,843,8,1468,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Gilkey,Melissa B",FALSE
HBEH,843,9,1469,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"LINNAN,LAURA A",FALSE
HBEH,843,10,1470,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"HILL,LAUREN",FALSE
HBEH,843,11,1471,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"MAMAN,SUZANNE",FALSE
HBEH,843,12,1472,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Moracco,Kathryn E.",FALSE
HBEH,843,13,1473,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Mayo-Wilson,Larissa Jennings",FALSE
HBEH,843,14,1474,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"RIBISL,KURT M",FALSE
HBEH,843,15,1475,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Mills,Sarah Denton",FALSE
HBEH,843,17,1477,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"LIGHTFOOT,ALEXANDRA F",FALSE
HBEH,843,18,1478,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"BARRINGTON,CLARE L",FALSE
HBEH,843,19,1534,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Wallace,Deshira D.",FALSE
HBEH,843,20,1476,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Rosenberg,Nora Ellen",FALSE
HBEH,843,21,13993,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,843,22,1535,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Go,Vivian",FALSE
HBEH,843,23,1536,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Golden,Shelley Diane",FALSE
HBEH,843,24,1537,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"GOLIN,CAROL E",FALSE
HBEH,843,25,1538,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,843,26,1539,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"McNaughton,Heathe E.",FALSE
HBEH,843,27,1540,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Hatcher,Abigail Mae",FALSE
HBEH,843,31,1891,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"HALL,MARISSA G",FALSE
HBEH,843,36,2005,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Chen,Elizabeth",FALSE
HBEH,843,39,11096,SECONDARY PRACTICUM,1,TBA,TBA,TBA,TBA,"Polston,Patsy Maria",FALSE
HBEH,861,1,1777,GLOBAL MENTAL HEALTH,3,,,,,"FISHER,EDWIN B",TRUE
HBEH,891,1,14505,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Austin,Anna Elizabeth",FALSE
HBEH,891,3,1438,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"BREWER,NOEL T",FALSE
HBEH,891,4,1439,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Cox,Melissa Jean",FALSE
HBEH,891,5,11097,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Emmerling,Dane Alan",FALSE
HBEH,891,6,14008,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,891,7,1541,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"FISHER,EDWIN B",FALSE
HBEH,891,8,11098,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Gilkey,Melissa B",FALSE
HBEH,891,9,1542,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"LINNAN,LAURA A",FALSE
HBEH,891,10,1543,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"HILL,LAUREN",FALSE
HBEH,891,11,1544,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"MAMAN,SUZANNE",FALSE
HBEH,891,12,1545,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Moracco,Kathryn E.",FALSE
HBEH,891,13,1546,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Mayo-Wilson,Larissa Jennings",FALSE
HBEH,891,14,1547,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"RIBISL,KURT M",FALSE
HBEH,891,15,1548,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Mills,Sarah Denton",FALSE
HBEH,891,17,11099,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"LIGHTFOOT,ALEXANDRA F",FALSE
HBEH,891,18,1550,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"BARRINGTON,CLARE L",FALSE
HBEH,891,19,1551,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Wallace,Deshira D.",FALSE
HBEH,891,20,1549,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Rosenberg,Nora Ellen",FALSE
HBEH,891,21,14009,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,891,22,1552,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Go,Vivian",FALSE
HBEH,891,23,1553,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Golden,Shelley Diane",FALSE
HBEH,891,24,1554,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"GOLIN,CAROL E",FALSE
HBEH,891,25,1555,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,891,26,1556,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"McNaughton,Heathe E.",FALSE
HBEH,891,27,11100,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Hatcher,Abigail Mae",FALSE
HBEH,891,31,11101,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"HALL,MARISSA G",FALSE
HBEH,891,36,1889,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Chen,Elizabeth",FALSE
HBEH,891,39,1996,SPC STUD BEHAV CH,1,TBA,TBA,TBA,TBA,"Polston,Patsy Maria",FALSE
HBEH,960,1,1276,ALTERNATIVE MEDICINE,3,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,994,1,14506,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Austin,Anna Elizabeth",FALSE
HBEH,994,3,1166,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BREWER,NOEL T",FALSE
HBEH,994,4,1167,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Cox,Melissa Jean",FALSE
HBEH,994,5,11105,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Emmerling,Dane Alan",FALSE
HBEH,994,6,14010,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,994,7,1168,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"FISHER,EDWIN B",FALSE
HBEH,994,8,1750,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Gilkey,Melissa B",FALSE
HBEH,994,9,1169,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LINNAN,LAURA A",FALSE
HBEH,994,10,1170,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"HILL,LAUREN",FALSE
HBEH,994,11,1171,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MAMAN,SUZANNE",FALSE
HBEH,994,12,1172,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Moracco,Kathryn E.",FALSE
HBEH,994,13,1435,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Mayo-Wilson,Larissa Jennings",FALSE
HBEH,994,14,1437,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"RIBISL,KURT M",FALSE
HBEH,994,15,11106,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Mills,Sarah Denton",FALSE
HBEH,994,17,1895,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LIGHTFOOT,ALEXANDRA F",FALSE
HBEH,994,18,1557,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"BARRINGTON,CLARE L",FALSE
HBEH,994,19,11107,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Wallace,Deshira D.",FALSE
HBEH,994,20,1479,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Rosenberg,Nora Ellen",FALSE
HBEH,994,21,14011,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,994,22,1558,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Go,Vivian",FALSE
HBEH,994,23,1559,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Golden,Shelley Diane",FALSE
HBEH,994,24,1560,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"GOLIN,CAROL E",FALSE
HBEH,994,25,1561,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
HBEH,994,26,1562,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"McNaughton,Heathe E.",FALSE
HBEH,994,27,11108,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Hatcher,Abigail Mae",FALSE
HBEH,994,31,2010,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"HALL,MARISSA G",FALSE
HBEH,994,36,11109,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Chen,Elizabeth",FALSE
HBEH,994,39,11110,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Polston,Patsy Maria",FALSE
HPM,300,1,14771,THE U.S. HEALTH SYSTEM,3,,,,,"STUDER,MELANIE L",TRUE
HPM,310,1,1004,HEALTH LAW AND ETHICS,3,TuTh,14:00 - 15:15,Rosenau Hall,228,"Volmar,Karen Marie",FALSE
HPM,330,1,1007,HEALTH LEADERSHIP & MGMT,3,,,,,"Smith,Cambray Grace",TRUE
HPM,340,1,13529,HEALTH CARE FINANCIAL MGMT,3,,,,,"Wallace,Lauren",TRUE
HPM,341,1,1388,HEALTH INFO SYSTEMS & TECH,3,,,,,"Farmer,Franklin Roland",TRUE
HPM,350,1,1008,INTRO TO U.S. HEALTH SYSTEM I,3,,,,,"STUDER,MELANIE L",TRUE
HPM,390,45,12421,SPECIAL TOPICS IN HPM,1,,,,,"WEINBERGER,MORRIS",TRUE
HPM,393,1,13539,HPM INTERNSHIP Field Work 2 A (In Person On Campus Learners),3,TBA,TBA,TBA,TBA,"STUDER,MELANIE L",FALSE
HPM,496,1,1209,READINGS IN HPM,0,TBA,TBA,TBA,TBA,"STUDER,MELANIE L",FALSE
HPM,565,1,12029,GLOBAL HEALTH POLICY,3,TuTh,11:00 - 12:15,Greenlaw Hall,319,"MEIER,BENJAMIN MASON",FALSE
HPM,601,1,1123,ISS HLTH CARE,1,,,,,"Simms,Jeffrey A.",TRUE
HPM,602,956,1763,CONCURRENT PRACTICE,1,TBA,TBA,TBA,TBA,"Simms,Jeffrey A.",FALSE
HPM,605,967,1928,PRACTICE APP JOURNALING I,0,TBA,TBA,TBA,TBA,"GENTRY,WILLIAM B",FALSE
HPM,608,967,1929,PRACTICE APP JOURNALING IV,0,TBA,TBA,TBA,TBA,"GENTRY,WILLIAM B",FALSE
