Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor,Missing Attributes
GEOG,267,1,14848,SOUTH ASIA,3,TuTh,12:30 - 13:45,Mitchell,205,Staff,FALSE
GEOG,293,1,13116,FREEDOM FARMING,3,MWF,11:15 - 12:05,Carolina Hall,104,"Rivers,Cherie Nicole",FALSE
GEOG,295,1,2868,UNDERGRADUATE RESEARCH,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,295,2,3371,UNDERGRADUATE RESEARCH,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,295,3,3372,UNDERGRADUATE RESEARCH,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,296,16,3330,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"KONRAD,CHARLES E",FALSE
GEOG,296,18,3331,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"MOODY,AARON",FALSE
GEOG,296,23,3332,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"KIRSCH,SCOTT L",FALSE
GEOG,296,24,3333,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"SONG,CONGHE",FALSE
GEOG,296,26,3334,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"PICKLES,JOHN",FALSE
GEOG,296,28,3335,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"GOKARIKSEL,PERVIN B",FALSE
GEOG,296,29,3336,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"EMCH,MICHAEL EDWARD",FALSE
GEOG,296,31,3337,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"MARTIN,NINA UM",FALSE
GEOG,296,32,3338,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"VALDIVIA,GABRIELA L",FALSE
GEOG,296,33,3339,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"SMITH,SARA H",FALSE
GEOG,296,34,3340,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"WISE,ERIKA K",FALSE
GEOG,296,35,3341,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Gray,Clark L.",FALSE
GEOG,296,36,3342,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"HAVICE,ELIZABETH RUTH",FALSE
GEOG,296,39,3343,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"LENTZ,CHRISTIAN",FALSE
GEOG,296,41,3344,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"OLSON,ELIZABETH ANN",FALSE
GEOG,296,42,3345,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"RIVEROS-IREGUI,DIEGO",FALSE
GEOG,296,43,4931,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Arce Nazario,Javier",FALSE
GEOG,296,44,4932,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Delamater,Paul Larry",FALSE
GEOG,296,47,9179,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Rivers,Cherie Nicole",FALSE
GEOG,296,48,9180,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Purifoy,Danielle",FALSE
GEOG,296,49,11150,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Delvecchia,Amanda Gay",FALSE
GEOG,296,50,11151,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Taillie,Paul",FALSE
GEOG,296,51,13093,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,"Matamoros Mercado,Ruth Herenia",FALSE
GEOG,296,52,13980,INDEPENDENT STUDY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,370,6,1766,INTRO TO GEOG INFO,3,TuTh,11:00 - 12:15,Caldwell,105,"Arce Nazario,Javier",FALSE
GEOG,370,7,4510,INTRO TO GEOG INFO,3,TuTh,17:15 - 18:30,Carolina Hall,220,"Vina-Vizcaino,Andres",FALSE
GEOG,370,601,1767,INTRO TO GEOG INFO Recitation 3 A (In Person On Campus Learners),3,M,13:25 - 14:15,Carolina Hall,322,"Arce Nazario,Javier",FALSE
GEOG,423,1,14747,SOCIAL GEOGRAPHY,3,TuTh,09:30 - 10:45,Dey Hall,313,Staff,FALSE
GEOG,435,1,11248,GLOBAL ENVIRONMENTAL JUSTICE,3,TuTh,12:30 - 13:45,Carolina Hall,204,"Allred,Shorna",FALSE
GEOG,447,1,13119,GENDER IN THE MID-EAST,3,TuTh,11:00 - 12:15,Carolina Hall,204,"GOKARIKSEL,PERVIN B",FALSE
GEOG,451,1,13120,"POPULATION, DEVELOPMENT & ENVR",3,MWF,10:10 - 11:00,Carolina Hall,204,"Gray,Clark L.",FALSE
GEOG,453,1,11249,POLITICAL GEOGRAPHY,3,MWF,12:20 - 13:10,Carolina Hall,204,"Purifoy,Danielle",FALSE
GEOG,456,1,13121,GEOVISUALIZING CHANGE,3,TuTh,14:00 - 15:15,Carolina Hall,322,"Arce Nazario,Javier",FALSE
GEOG,460,1,13958,GEOG OF ECON CHANGE,3,TuTh,09:30 - 10:45,Greenlaw,318,"Drummond-Cole,Adrian",FALSE
GEOG,464,1,13122,EUROPE TODAY,3,TuTh,14:00 - 15:15,Carolina Hall,204,"PICKLES,JOHN",FALSE
GEOG,480,1,13124,LIBERATION GEOGRAPHIES,3,MWF,13:25 - 14:15,Carolina Hall,220,"Rivers,Cherie Nicole",FALSE
GEOG,491,1,2933,INTRODUCTION TO GIS,3,TuTh,15:30 - 16:45,Carolina Hall,220,"Vina-Vizcaino,Andres",FALSE
GEOG,491,601,3125,INTRODUCTION TO GIS Recitation 3 A (In Person On Campus Learners),3,F,12:20 - 13:10,Carolina Hall,322,"Vina-Vizcaino,Andres",FALSE
GEOG,493,2,3368,INTERNSHIP,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,493,3,3369,INTERNSHIP,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,493,4,3370,INTERNSHIP,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,541,1,10147,GIS IN PUBLIC HEALTH,3,M,15:35 - 18:35,Woollen Gym,303,"EMCH,MICHAEL EDWARD",FALSE
GEOG,591,1,11250,ADV GIS,3,TuTh,11:00 - 12:15,Carolina Hall,322,"Delvecchia,Amanda Gay",FALSE
GEOG,592,1,4682,GISCI PROGRAMMING,3,TuTh,09:30 - 10:45,Carolina Hall,322,"LIANG,JUN",FALSE
GEOG,594,1,13125,GLOBAL POST SYS AND APPL,3,TuTh,12:30 - 13:45,Carolina Hall,322,"LIANG,JUN",FALSE
GEOG,697,1,9379,GEOGRAPHY RESEARCH SEMINAR,3,TuTh,14:00 - 15:15,Carolina Hall,220,"KIRSCH,SCOTT L",FALSE
GEOG,703,1,4935,RESEARCH DESIGN,3,Tu,15:30 - 18:30,TBA,TBA,"SONG,CONGHE",FALSE
GEOG,804,1,5353,SOCIAL RES/SEM,3,Th,15:30 - 18:30,TBA,TBA,"HAVICE,ELIZABETH RUTH",FALSE
GEOG,804,2,9380,SOCIAL RES/SEM,3,M,15:35 - 18:35,TBA,TBA,"KONRAD,CHARLES E",FALSE
GEOG,804,3,13340,SOCIAL RES/SEM,3,Th,15:30 - 18:30 DECOLONIZING METHODO,Hanes Art Center,117,"VALDIVIA,GABRIELA L",FALSE
GEOG,900,1,1715,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Arce Nazario,Javier",FALSE
GEOG,900,2,10133,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Delamater,Paul Larry",FALSE
GEOG,900,3,1716,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Delvecchia,Amanda Gay",FALSE
GEOG,900,4,3346,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"EMCH,MICHAEL EDWARD",FALSE
GEOG,900,5,3347,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"GOKARIKSEL,PERVIN B",FALSE
GEOG,900,6,3348,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Gray,Clark L.",FALSE
GEOG,900,7,3349,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"HAVICE,ELIZABETH RUTH",FALSE
GEOG,900,8,3350,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"KIRSCH,SCOTT L",FALSE
GEOG,900,9,3351,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"KONRAD,CHARLES E",FALSE
GEOG,900,10,3352,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"LENTZ,CHRISTIAN",FALSE
GEOG,900,11,3353,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"MARTIN,NINA UM",FALSE
GEOG,900,12,3354,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Matamoros Mercado,Ruth Herenia",FALSE
GEOG,900,13,3355,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"MOODY,AARON",FALSE
GEOG,900,14,3356,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Rivers,Cherie Nicole",FALSE
GEOG,900,15,3357,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"OLSON,ELIZABETH ANN",FALSE
GEOG,900,16,3358,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"PICKLES,JOHN",FALSE
GEOG,900,17,3359,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"RIVEROS-IREGUI,DIEGO",FALSE
GEOG,900,18,3360,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"SMITH,SARA H",FALSE
GEOG,900,19,3361,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"SONG,CONGHE",FALSE
GEOG,900,20,3362,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Taillie,Paul",FALSE
GEOG,900,21,3363,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"VALDIVIA,GABRIELA L",FALSE
GEOG,900,22,13094,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"WISE,ERIKA K",FALSE
GEOG,900,23,13095,SPECIAL WORK,1,TBA,TBA,TBA,TBA,"Purifoy,Danielle",FALSE
GEOG,900,24,13982,SPECIAL WORK,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,993,16,2844,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"KONRAD,CHARLES E",FALSE
GEOG,993,18,2845,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"MOODY,AARON",FALSE
GEOG,993,23,2846,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"KIRSCH,SCOTT L",FALSE
GEOG,993,24,2847,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SONG,CONGHE",FALSE
GEOG,993,26,2848,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"PICKLES,JOHN",FALSE
GEOG,993,28,2849,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"GOKARIKSEL,PERVIN B",FALSE
GEOG,993,29,2850,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"EMCH,MICHAEL EDWARD",FALSE
GEOG,993,31,2851,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"MARTIN,NINA UM",FALSE
GEOG,993,32,2852,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"VALDIVIA,GABRIELA L",FALSE
GEOG,993,33,2853,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SMITH,SARA H",FALSE
GEOG,993,34,2854,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"WISE,ERIKA K",FALSE
GEOG,993,35,2855,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Gray,Clark L.",FALSE
GEOG,993,36,2856,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"HAVICE,ELIZABETH RUTH",FALSE
GEOG,993,39,2894,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"LENTZ,CHRISTIAN",FALSE
GEOG,993,41,3085,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"OLSON,ELIZABETH ANN",FALSE
GEOG,993,42,3373,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"RIVEROS-IREGUI,DIEGO",FALSE
GEOG,993,43,4576,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Arce Nazario,Javier",FALSE
GEOG,993,44,4933,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Delamater,Paul Larry",FALSE
GEOG,993,47,9182,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Rivers,Cherie Nicole",FALSE
GEOG,993,48,9183,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Purifoy,Danielle",FALSE
GEOG,993,49,11152,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Delvecchia,Amanda Gay",FALSE
GEOG,993,50,11153,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Taillie,Paul",FALSE
GEOG,993,51,13096,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Matamoros Mercado,Ruth Herenia",FALSE
GEOG,993,52,13983,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOG,994,16,2857,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"KONRAD,CHARLES E",FALSE
GEOG,994,18,1708,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MOODY,AARON",FALSE
GEOG,994,23,2858,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"KIRSCH,SCOTT L",FALSE
GEOG,994,24,1710,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SONG,CONGHE",FALSE
GEOG,994,26,1711,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"PICKLES,JOHN",FALSE
GEOG,994,28,1712,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"GOKARIKSEL,PERVIN B",FALSE
GEOG,994,29,1713,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"EMCH,MICHAEL EDWARD",FALSE
GEOG,994,31,2859,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"MARTIN,NINA UM",FALSE
GEOG,994,32,2860,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"VALDIVIA,GABRIELA L",FALSE
GEOG,994,33,2861,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SMITH,SARA H",FALSE
GEOG,994,34,2862,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"WISE,ERIKA K",FALSE
GEOG,994,35,2863,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Gray,Clark L.",FALSE
GEOG,994,36,2864,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"HAVICE,ELIZABETH RUTH",FALSE
GEOG,994,39,2893,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"LENTZ,CHRISTIAN",FALSE
GEOG,994,41,3086,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"OLSON,ELIZABETH ANN",FALSE
GEOG,994,42,3374,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"RIVEROS-IREGUI,DIEGO",FALSE
GEOG,994,43,4577,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Arce Nazario,Javier",FALSE
GEOG,994,44,4934,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Delamater,Paul Larry",FALSE
GEOG,994,47,9184,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Rivers,Cherie Nicole",FALSE
GEOG,994,48,9185,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Purifoy,Danielle",FALSE
GEOG,994,49,11154,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Delvecchia,Amanda Gay",FALSE
GEOG,994,50,11155,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Taillie,Paul",FALSE
GEOG,994,51,13097,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Matamoros Mercado,Ruth Herenia",FALSE
GEOG,994,52,13984,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,395,1,10987,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,395,27,5930,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,395,37,5998,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,395,38,5286,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,395,41,5290,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,395,42,10046,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,395,44,10048,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,395,45,10983,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,395,47,5983,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,395,50,9955,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,709,1,13577,PROPOSAL WRITING,3,TuTh,12:30 - 13:45,Mitchell,110,"SURGE,DONNA M",FALSE
GEOL,712,1,11617,ISOTOPE GEOCHEMISTRY,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,11,10725,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,12,10724,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,27,2815,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,37,2816,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,38,2996,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,41,3000,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,42,3939,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,44,3958,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,45,4355,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,47,9905,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,48,9216,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,50,10722,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,900,51,10842,RESEARCH IN GEOLOGY,1,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,993,27,5640,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"PAVELSKY,TAMLIN MUIR",FALSE
GEOL,993,37,5931,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Sebastian,Antonia",FALSE
GEOL,993,38,3023,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"SURGE,DONNA M",FALSE
GEOL,993,41,5639,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Moore,Laura J",FALSE
GEOL,993,42,5934,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"COLEMAN,DREW S",FALSE
GEOL,993,44,5298,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"STEWART,KEVIN G",FALSE
GEOL,993,47,10878,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Liu,Xiaoming",FALSE
GEOL,993,48,10931,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"Kirby,Eric",FALSE
GEOL,993,49,12637,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,993,50,12640,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
GEOL,994,27,12375,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"COLEMAN,DREW S",FALSE
GEOL,994,37,5638,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Liu,Xiaoming",FALSE
GEOL,994,38,3950,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"PAVELSKY,TAMLIN MUIR",FALSE
GEOL,994,41,2758,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Flores Reyes,Kennet Eduardo",FALSE
GEOL,994,42,3954,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Kirby,Eric",FALSE
GEOL,994,44,3955,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"SURGE,DONNA M",FALSE
GEOL,994,45,4936,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Sebastian,Antonia",FALSE
GEOL,994,48,9217,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,"Moore,Laura J",FALSE
GEOL,994,49,12376,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,193,1,3328,GLOBAL STUDIES INTERNSHIP,1,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,196,1,3113,IND STUDY IN INTS,1,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,196,2,3169,IND STUDY IN INTS,1,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,196,3,3170,IND STUDY IN INTS,1,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,196,4,3171,IND STUDY IN INTS,1,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,210,1,3112,GLOBAL ISSUES,3,MW,10:10 - 11:00,Global Center,1015,"Huerta-Bapat,Carmen",FALSE
GLBL,210,608,11091,GLOBAL ISSUES Recitation 3 A (In Person On Campus Learners),3,F,12:20 - 13:10,Global Center,3024,"Mccalip,Ella Marie",FALSE
GLBL,381,1,3114,GREAT DECISIONS,1,Tu,19:00 - 20:00,Murphey,116,"Weiler,Jonathan D.",FALSE
GLBL,381,607,3122,GREAT DECISIONS Recitation 1 A (In Person On Campus Learners),2,Tu,20:15 - 21:15,Murphey,222,"Weiler,Jonathan D.",FALSE
GLBL,413,1,11582,SOCIALIST & DECOLONIAL ECOLOGI,3,TuTh,11:00 - 12:15,Global Center,1009,"DRISCOLL,MARK W",FALSE
GLBL,481,1,14533,NGO POLITICS,3,MW,15:35 - 16:50,Global Center,3024,"JOHNSON,ERICA",FALSE
GLBL,490,1,10491,CURRENT TOPICS,3,W,15:35 - 18:05 Sound Studies,Hanes Art Center,215,"DRISCOLL,MARK W",FALSE
GLBL,490,2,13103,CURRENT TOPICS,3,TuTh,09:30 - 10:45 Dynamics Transitiona,Stone Center,210,"SAHLE,EUNICE N",FALSE
GLBL,490,3,14568,CURRENT TOPICS,3,Tu,15:30 - 18:00,Mitchell,9,"TSIN,MICHAEL T",FALSE
GLBL,700,1,9159,INTRO TO GLOBAL STUDIES,3,Tu,14:00 - 16:45,Dey Hall,205,"OSTERWEIL,MICHAL",FALSE
GLBL,710,1,5415,MONITORING AND EVALUATION,2,F,12:20 - 15:20,Woollen Gym,302,"Salmorbekova,Zumrat",FALSE
GLBL,730,1,11953,IDENTITIES & TRANSITIONS,3,W,14:30 - 17:15,Phillips,301,"ROBERTSON,GRAEME B",FALSE
GLBL,890,1,9963,SPECIAL TOPICS,1,F,13:25 - 15:55,Greenlaw,304,"JOHNSON,ERICA",FALSE
GLBL,893,1,4387,GLBL INTERNSHIP,1,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,896,1,3957,INDEPENDENT STUDY,3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,896,2,4875,INDEPENDENT STUDY,3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,896,3,4876,INDEPENDENT STUDY,3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,896,4,4915,INDEPENDENT STUDY,3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,896,5,5269,INDEPENDENT STUDY,3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,896,6,5270,INDEPENDENT STUDY,3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,896,7,5300,INDEPENDENT STUDY,3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,896,8,5923,INDEPENDENT STUDY,3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,992,1,4161,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"OSTERWEIL,MICHAL",FALSE
GLBL,992,2,4294,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"GOKARIKSEL,PERVIN B",FALSE
GLBL,992,3,4295,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"OSTERWEIL,MICHAL",FALSE
GLBL,992,4,4296,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"JOHNSON,ERICA",FALSE
GLBL,992,5,4297,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"SAHLE,EUNICE N",FALSE
GLBL,992,6,4298,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,"Weiler,Jonathan D.",FALSE
GLBL,992,7,4299,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,992,8,4300,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,992,9,4301,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,992,10,4302,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,992,11,4303,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,992,12,4304,MASTER'S (NON-THESIS),3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,993,1,4160,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"JENKINS,ROBERT M",FALSE
GLBL,993,2,4371,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"ROBERTSON,GRAEME B",FALSE
GLBL,993,3,4372,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,"RIVKIN-FISH,MICHELE R",FALSE
GLBL,993,4,4373,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,993,5,4374,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
GLBL,993,6,4375,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA,TBA,Staff,FALSE
BCS,402,1,9492,ELEM BOSN-CROAT-SERB II,3,TuTh,11:00 - 12:15,Dey Hall,405,"Dzumhur,Adnan",FALSE
CZCH,402,1,14098,ELEMENTARY CZECH II,3,MWF,09:05 - 09:55,Murphey,117,"Piskacova,Zora",FALSE
DTCH,396,25,3251,Independent Readings,3,TBA,TBA,TBA,TBA,Staff,FALSE
